,Type,cluster_labels,Class,feat_000,feat_001,feat_002,feat_003,feat_004,feat_005,feat_006,feat_007,feat_008,feat_009
0,Training,1,1,-1.57848369170925,-1.9594330577067303,-0.6376691155758503,1.8349271564152196,-0.7959325687071764,-0.9894177113640668,-0.9756030998091038,0.8371588384941889,-0.8060566424929041,-1.151964620743258
1,Training,3,1,-0.3006605387852241,1.0844618114231335,1.4539340535725913,1.1882524159062016,-1.842270745027193,0.9790528522297357,-0.6625380831248122,1.0587071307763611,-0.2044957142202353,0.7419984683735459
2,Training,0,1,1.4739677215820184,-0.632455958939115,-0.5044625522393197,0.6768467817565698,-1.3354433411166404,-0.0685892591553234,0.39773393366016,-1.8352404216422782,-0.494869047181299,-0.4838252131799102
3,Training,4,0,1.3865438696863126,0.3858033661673918,0.31525522180525734,1.0058587812300839,0.04153863747505813,0.13046805768384,-1.6166354584726992,-0.33549818032134493,1.1920810518442888,0.28295633330075276
4,Training,3,0,-0.994573354377784,1.7942169189310284,-0.156877112525066,1.8068037059117759,-0.1658682031425567,-0.32065691874270774,1.0140130958872893,1.703030033503668,-1.2161639940094113,1.149043046897767
5,Training,2,0,0.021064824618639434,-0.44732675986280446,-1.1240523525210748,-3.627345852148046,-1.1511738693620177,-0.42197610745029607,-1.0355690094866372,-0.47925288657840504,-1.2724025460907247,0.43623016855568975
6,Training,0,0,-1.7661950295146458,0.5023407428902502,-1.263538566756012,-0.2650870011658815,0.3566411456798568,-0.1843566724191332,1.0738976129901199,1.9552855752600613,0.7988736672444339,-0.7918123151184829
7,Training,3,0,1.2387049488151693,0.9534567195454803,0.5497011089768079,1.769144546354677,-0.9554116961793423,-1.0856263286536432,0.7479205227462381,1.6244228112231371,-0.2150226243993983,1.0354136567408379
8,Training,5,1,1.3435072954561629,0.22529352779259978,2.018213050041963,0.2387797089875649,1.3442155698634242,-0.40566167301405553,1.2355814295368786,0.563375983031894,0.8379442727711713,0.7648264102262976
9,Training,2,0,-0.3685202945229536,-0.8990233179122091,2.3045988385183613,1.1426914212991506,-1.129057156026894,-0.80967392282183,-0.05805704558931106,0.5300199547395729,-0.20065870669638503,-0.9137418089359661
10,Training,6,1,-0.18755166456958172,1.0831681944151068,-0.8854215028352707,-0.8361737386989251,-0.703301071973783,1.0899883803529975,1.2166725361264683,0.5474156190164278,0.2758824687809828,0.7361712770365728
11,Training,0,0,-0.3307898236749365,-1.3139486466733898,-0.8842451640719814,-1.6610082559421695,2.1979670866422927,0.9341058581564392,-0.48373549600332977,0.9936252038137386,-2.7529228521176665,-1.2117035566125618
12,Training,2,0,-1.6802225440188803,-0.6729616096853073,1.8488840534499704,-0.4923171132531279,-1.1542411468550517,-0.6189458409613976,1.7140851192032494,-1.715895560094676,1.0078235951165553,0.46355927268141645
13,Training,9,0,-0.8165474481720586,0.3694130618566806,0.42024931417759226,-1.5135119345389993,-0.4261303635967622,1.6301577106005114,0.7243990873931518,-0.5966582599395307,-0.21053792326464305,-1.1047963252805335
14,Training,4,1,0.6494928072327192,-1.04797445692967,0.131884597822648,0.29738205815283475,-0.15446537493840062,-0.13318242074523573,-0.9448492777130425,-0.698488569539849,0.6347429970926504,0.4925860435384948
15,Training,3,1,-1.176450879775462,1.3414632005990905,1.3687523368258794,0.9484054598694891,-2.1725293926385434,1.0036366887730463,-0.590695877844285,0.7859399220936172,1.096158862672411,0.5183737238174012
16,Training,2,1,-0.3084450128329497,-0.27809460232034955,0.3259653264408839,1.9255967560996126,-1.221372268595723,-0.2883644253045242,-0.8634923732637972,-0.608056122572343,-0.2341914959937937,-0.5529026219443723
17,Training,7,1,0.3117710972488829,2.112903582224987,-0.38680466873792174,0.2775399600564714,0.5884092291696109,-0.33775517712278125,-0.62014627554847,-0.12366355557698896,-0.8826522373882826,0.1982744416496482
18,Training,8,0,-0.1342205834806829,1.4455921755636163,0.6316353346789889,0.3556223090516319,0.11782042413704409,-0.8622702777158052,-1.188056523106056,-0.8596302764774449,0.7136688274922768,0.3033849200885301
19,Training,5,0,1.6310771282544634,0.026978629359071717,1.5453637920324719,-1.1838474383984359,1.572720198095532,2.432884856259108,0.281068195404723,0.15086264384214618,1.308290266211243,1.5395237487167492
20,Training,7,1,-0.6818001663473703,-0.5211422250231232,-0.3767986617501096,-1.1258533846751635,0.6917439747183632,-0.30394728168316926,2.4696486873065115,-1.215736471335679,-0.32551852203183856,1.096015804034605
21,Training,8,0,-0.17677940442480072,1.8852148874301973,-0.3635029371866407,-1.588329930238435,0.8831249945788797,-1.6879687702488462,-0.782823403945585,-0.6295112726474653,-1.0877581081125196,0.967204935022723
22,Training,2,0,0.16648379976281638,-0.4877703697917408,0.23380020288257033,-1.744843540515721,-0.863651286526874,-0.3974633521126199,0.2379129728606787,1.4016032662724154,-0.30243494958408473,-0.7066508436664974
23,Training,3,1,-0.2883609870882083,1.3703221029322206,-0.15166076585751415,1.1498117160700743,1.2427624972001854,1.3180687972100216,-0.4831886470328269,0.9040909196241487,0.4298449176072549,0.4384328280311331
24,Training,2,1,1.383450877989815,-0.17688980612994318,-2.5461646830154496,0.5348699465530998,-1.2792372923760633,-0.21141938323449908,-0.3944939450428718,1.2716520615210014,-0.202618788971669,1.6164513471846933
25,Training,7,0,-1.394310708440233,-1.5505793855778327,0.02169137464698256,-1.2003758576323285,0.23544461138338574,-0.04220393304901609,-0.08161555824785054,0.8609035764066745,-0.12376384773606794,0.5321870797008498
26,Training,0,0,-1.0553940561828263,1.9666150704737586,-0.8977643747229779,-1.501487477662087,-0.02344451290373257,0.9047184348357776,-0.3922018345415332,-1.2899262516694459,-0.826050426469856,-1.1786120510470026
27,Training,2,0,0.4157688894821431,-0.5235376633824529,1.3833942275003008,0.4002998811426579,-1.1784274801539885,-0.49389176311271316,-0.2001569785934376,0.5737379445582981,-0.14746402269030578,-1.2618836332308216
28,Training,6,0,1.7883029080759338,0.45099527519771393,-0.6917858970390284,-1.7224179696412347,0.41587372272967127,0.9120010980189986,0.8048695905151282,0.2534940043572201,-0.05303417103543868,0.28822915493138324
