0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
4.883728295004896,4.121420963216333,4.204192027981424,4.507960731484301,4.869614180436802,4.244578692242474,4.693491680796058,4.8451001502051,4.485547407439381,4.363433871632221,0.0019945222735337606,0.03319679656248939,0.13996732858984412,0.0021534604004188568,0.018784278979288364,0.1708752640071342,0.09345968585160885,0.5278446650405431,0.23985230475720387,0.03992881171515306,0.14435413780325823,0.000331162975917353,0.015827512060960298,0.04786298009059117,0.0062837851328254295,0.1739517463914046,0.0002737325851458589,0.09303915383882322,0.05598383715020656,0.16449422487497434,0.10930110906144494,0.5579608143971762,0.14980500711397063,0.5811804819625065,0.27159075687141554,0.057442729994413806,0.23589477542686824,0.05347516621563577,0.0008307106678004283,0.0006122034705898524,0.0410476574653963,0.018468107666580538,0.03877130185559419,0.11111630665351158,0.014215709487233203,0.1973783368549177,0.06202582327819988,0.0023866969073202443,0.24007537992979106,0.06689353319932077
4.590938273247375,4.0773209356314535,4.142070117239509,4.505449916002236,4.550922764286866,4.174424778644324,4.5487025170570305,4.588161603721938,4.3741712677133044,4.271740458546209,0.6782494948700961,0.0031044535124397916,0.12320594876396804,0.03904582163325816,0.11852187948669349,0.3543064593386217,0.10839556500828493,0.07880842039086837,0.18964445657656762,0.03097393789798989,0.13630314542461136,0.021620881994544403,0.04554072056471712,0.5607280759043846,0.0013985203011389522,0.09475131458504406,0.19415984619723703,0.12605685845590062,0.04277085883840307,0.08751130668084775,0.0025814556056026005,0.3081317367656304,0.22349703820472847,0.01604222190189372,0.6372172859289262,0.05464275284657021,0.0026414111485244213,0.047532695037312694,0.17172334053286545,0.0027994665574066695,0.1503608492651812,0.325650658146995,0.351725795960474,0.18984332552192842,0.020322797077862123,0.2605378937660325,0.004432013347833718,0.009577522627501223,0.0051996859183456295,0.3565394553225255
4.183577880958935,4.40782981644875,4.5059042884968505,3.349487273123761,4.324743781426827,4.553025626095802,3.4981012366643314,3.644283422636034,4.725823532835909,4.675757412238438,0.0620326611065735,0.05666692199426445,0.6009876563244719,0.08998545856846248,0.37205604042225304,0.04321503382118266,0.002721030801057512,0.2848233311523681,0.12260947820346701,0.0021376001128527674,0.42492876454369594,0.08045760344519068,0.06008949458952356,0.19108393355305023,0.10905414332139471,0.014302076101614167,0.12046308641778995,0.03848478243955845,0.00046162916760557414,0.26777652826985937,0.07702155673931532,0.39594325761937166,0.019901483916508537,0.4086794356775467,0.5047855637254829,0.1689855940356389,0.0793615362940793,0.0614765643926044,0.31837332394327267,0.008156696130476765,0.00013653574585474813,0.002010880371863876,0.16828245664244892,0.030348385878613895,0.4765743084716733,0.006076317526021473,1.3612010615199022,0.27409042720211174,0.46275992915138797,0.3629631597339562
4.633906966909321,4.538236103123469,4.7032578533646685,3.845331019665738,4.718762664528672,4.782889718989983,4.023401307403178,4.179398769592584,4.876252386702268,4.872811922292947,0.06005767907139976,0.20720409330703235,0.18188645307321358,0.36037485823625776,0.0639550305093442,2.1715944746411486e-06,0.23988027972076797,0.359490360749186,0.21206171398630871,0.1413693789187603,0.06386241097166769,0.08013047394557116,0.2603047830845872,0.014258923709771243,0.31834913559812156,0.032715408776449476,0.0023254548493320724,0.033350509615602215,0.09171375002437777,0.08042493982910984,0.0384139105599415,0.04098307281881365,0.10717019154842192,0.0007428773480416713,0.006636115015648013,0.0004573825101681036,0.04791725750322243,0.1722820789386939,0.07629146536773568,0.2710116033460747,0.1579038555927171,0.03999742518776742,0.06003261602052013,0.3419979726094181,0.3115635424142102,0.017981951136181284,0.2736810756217227,0.026370457110490502,0.026136115351888336,0.0044625118541572984
4.764356999555542,4.049002211082541,4.183008260249653,4.3217456165029855,4.752371450209549,4.241333805030147,4.467455952844419,4.555806568200777,4.405783009393522,4.3458818483747805,0.027890877193079186,0.06603689897338764,0.8988941662409676,0.00022670198423033796,0.5129843807011888,0.05883661234969905,0.07842618943786167,0.42112332481063974,0.12558873614545865,0.011475134250109499,0.08317215030115602,0.0531216951632556,0.031029828634299476,0.06648481597413147,0.022463303069767838,0.10824605167402547,0.012775331529909135,0.07712884671852312,0.11901628000465991,0.026924037833369642,0.27821156101600575,0.04121505302680659,0.0905707182345031,0.16306029709308476,0.17595371019375458,0.07758152601824568,0.016639482291533156,0.012086286057443529,0.12908889401964432,0.18503024851217834,0.020291850157307566,1.0283811268040417,0.05050447617680006,0.03733812998151582,0.0811404258496527,0.2466576086537694,0.0027584578450947244,0.16743965109512243,0.12951602887071154,0.1779433836691529
4.692765441382079,3.7008558917394456,3.851488767719081,4.205378122141219,4.638997064801337,3.9210696537154166,4.40291456976196,4.552196607117993,4.214284770799685,4.083295893136076,0.07991133827129664,0.3425976179493634,0.1724370293992249,0.11046736890417061,0.1324594471662158,0.02153904217633726,0.10253145154118781,0.03977848370701418,1.633116832500233,0.34522501255041776,0.1614024706663408,0.14236059204285462,0.2668612609484266,0.11884520564358964,0.4103373272719675,0.007787495827615621,0.1449485504683494,0.15717695611250793,0.6623403779147561,0.053008300052551624,0.01021132253907564,0.531850637298149,0.009804956337423487,0.01906163947088833,0.12136560862954501,0.0017122377717867323,0.16749412419428206,0.047798626990769914,0.16464946856149582,0.514832608357171,0.23136977048045054,0.00224554471533063,0.010385202135268199,0.006370142480136038,0.2808421536574256,0.14772821156466995,0.010809808492972063,0.3444582818734332,0.0010002139804282412,0.0076304970405926395
4.701882800605463,4.5281211849199945,4.705578712440399,3.598517691021721,4.838896283685779,4.745147084549886,3.793706482072851,3.986390585641854,4.908267889016537,4.8351919567771215,0.20199139167204017,0.22889148545992738,0.009029968212094916,0.011299989165699091,0.020611844546123952,0.06536660075556124,0.2755820869226748,0.08329688104434754,0.11792533584597038,0.06485110161843967,0.010466774502643855,0.1461391682511546,0.3958143134437406,0.04698853758973821,0.016644995933869113,0.31883603596843146,0.0023183408628352424,0.00012922279207920354,0.48549533571403636,0.08976498463484747,0.05864164091019923,0.47366684050848895,0.37929171564511593,0.04636077817343428,0.012125925759814816,0.1925165291915791,0.17030802809808143,0.1208038640771234,0.04092517047532059,0.18444601069178607,0.15344078850185952,0.30105680515795885,0.03695975041385216,0.034107912688720335,0.03045524242731842,0.019533635697250428,0.14456015088064222,0.11075933103562058,0.22800811371037868,0.028886700287595247
4.6718232317451776,4.113188946055671,4.187720245502034,4.553321358168975,4.6426945659371,4.205982066179227,4.6292324242199845,4.6473363073358716,4.333370719922634,4.26554788583762,0.09598636678486806,0.03422166898425323,1.1115500649149113,0.004613914347980411,0.21919788357765863,0.23942194152553015,0.14578181532055792,0.1519929182390133,0.0803989301453939,0.08527129209825479,0.19422405224169095,0.012721115238800741,0.04066024731977926,0.0004888517701747552,0.06676956068779942,0.13345668907016575,0.002668299339989474,0.06489340774637295,0.004014926127784342,0.02930988384636743,0.17791889036003583,0.02675457490454511,0.009125140038560799,0.22914010391435186,0.060614722124521334,0.04195518717539544,0.30154207015881845,0.10858052732530991,0.2350050818163516,0.47386724579606115,0.001335518358785241,0.03449659855643321,0.4738363022398124,0.002275307887019858,0.0220266224334457,0.08060083916420165,0.001463096624713037,0.3030773970041267,0.07114777533659417,0.377375418549269
4.5887376185571735,4.125639524380064,4.178274091478196,4.577051329642,4.559988106927895,4.20535216668956,4.624357531346102,4.602984579819043,4.380330795661282,4.289249983132905,0.05143114205859549,0.12474311993558973,0.022526433613673354,0.851153622841761,0.039463121526997824,0.04668975528675454,0.05615500017203829,0.08576488764369883,0.02116531526178798,0.00010604654157100627,0.3851633870975719,0.08574095181273217,0.08029689172272109,0.30406175237634975,0.0913335266568713,0.06636765627432983,0.20353410617366996,0.14363148722897573,0.05090071003083991,0.004173255269512679,0.032557149619780096,0.12737962304611683,0.20392458747324496,0.05257711614577728,0.004322994614820464,0.10580343490226231,0.012194899380404524,0.01543305837267878,0.681955994673361,0.14440436923913202,0.6145357022091709,0.08820638243303633,0.14712244438850056,0.03950623825272516,0.48366806282735,0.01728149271486316,0.20188735030101196,0.015865933021350857,0.0005746638981566507,0.16443060532599904
5.044714712165419,3.93956986177161,4.106984402247458,4.258762909851969,5.0760089298879185,4.186949918889872,4.477120999357973,4.647745663228742,4.60795182158645,4.408848589600764,0.195313683782509,0.08834094947177354,0.0008364728065678087,0.5305270747747154,0.07061418241706402,0.005530109313388319,0.005101909079282334,0.03175322676810405,0.3837568305229433,0.0076324560797098265,0.1609527459155944,0.05953487481113478,0.2710447774592893,0.5882589597279497,0.15660458086384083,0.01422733695821392,0.6284417643370975,0.11161662563712088,0.0031528530831384893,0.04209790108283402,0.21200706964838043,0.011187474344233983,0.040302547056846307,0.35957990785567695,0.012021115983989887,0.004119472643495522,0.0032094071754955704,0.16799810626288975,0.06497738868730468,0.5851416384696414,0.003979900734124902,0.03914149603882076,0.023303651788892373,0.0025455684209991533,0.003876234095043585,0.07971257714301631,0.062198397434047405,0.0013980065228979684,0.10567872570151529,0.10762419051224094
